id,url,place_type,name,full_name,country_code,country,contained_within,tweet_id,bounding_box.type,bounding_box.coordinates
d6819fe60643ebc1,https://api.twitter.com/1.1/geo/id/d6819fe60643ebc1.json,city,Alexandria,"Alexandria, VA",US,United States,[],1633280753856393218,Polygon,"[[[-77.144435, 38.789907], [-77.037304, 38.789907], [-77.037304, 38.8448531], [-77.144435, 38.8448531]]]"
0a64792204966001,https://api.twitter.com/1.1/geo/id/0a64792204966001.json,poi,Stamford Bridge,Stamford Bridge,GB,United Kingdom,[],1633272401919201281,Polygon,"[[[-0.19098401069641113, 51.481810515561335], [-0.19098401069641113, 51.481810515561335], [-0.19098401069641113, 51.481810515561335], [-0.19098401069641113, 51.481810515561335]]]"
d6819fe60643ebc1,https://api.twitter.com/1.1/geo/id/d6819fe60643ebc1.json,city,Alexandria,"Alexandria, VA",US,United States,[],1633280753856393218,Polygon,"[[[-77.144435, 38.789907], [-77.037304, 38.789907], [-77.037304, 38.8448531], [-77.144435, 38.8448531]]]"
0a64792204966001,https://api.twitter.com/1.1/geo/id/0a64792204966001.json,poi,Stamford Bridge,Stamford Bridge,GB,United Kingdom,[],1633272401919201281,Polygon,"[[[-0.19098401069641113, 51.481810515561335], [-0.19098401069641113, 51.481810515561335], [-0.19098401069641113, 51.481810515561335], [-0.19098401069641113, 51.481810515561335]]]"
